raceId	gender	itemSlotId	itemDisplayId	label00	value00	label01	value01
3	1	26	6398	0	1	7	5
3	1	26	6399	0	1	7	6
3	1	26	6400	0	1	7	7
3	1	26	6401	0	1	7	8
13	0	26	6408	7	2	0	0
13	0	26	6409	7	3	0	0
13	0	26	6410	7	4	0	0
13	0	26	6411	7	5	0	0
13	0	26	6412	7	6	0	0
13	0	26	6413	7	7	0	0
13	0	26	6414	7	8	0	0
13	0	26	6415	7	9	0	0
13	0	26	6416	7	10	0	0
13	0	26	6417	7	11	0	0
5	0	26	6418	1	1	7	2
5	0	26	6418	1	2	7	2
5	0	26	6419	1	3	7	2
5	0	26	6418	1	4	7	2
5	0	26	6420	1	5	7	2
5	0	26	6418	1	6	7	2
5	0	26	6421	1	7	7	2
5	0	26	6422	1	8	7	2
5	0	26	6424	1	1	7	3
5	0	26	6424	1	2	7	3
5	0	26	6425	1	3	7	3
5	0	26	6424	1	4	7	3
5	0	26	6426	1	5	7	3
5	0	26	6424	1	6	7	3
5	0	26	6427	1	7	7	3
5	0	26	6428	1	8	7	3
5	0	26	6429	1	9	7	3
5	0	26	6430	1	1	7	4
5	0	26	6430	1	2	7	4
5	0	26	6431	1	3	7	4
5	0	26	6430	1	4	7	4
5	0	26	6432	1	5	7	4
5	0	26	6430	1	6	7	4
5	0	26	6433	1	7	7	4
5	0	26	6434	1	8	7	4
5	0	26	6435	1	9	7	4
5	0	26	6436	1	1	7	5
5	0	26	6436	1	2	7	5
5	0	26	6437	1	3	7	5
5	0	26	6436	1	4	7	5
5	0	26	6438	1	5	7	5
5	0	26	6436	1	6	7	5
5	0	26	6439	1	7	7	5
5	0	26	6440	1	8	7	5
5	0	26	6441	1	9	7	5
5	0	26	6442	1	1	7	6
5	0	26	6442	1	2	7	6
5	0	26	6443	1	3	7	6
5	0	26	6442	1	4	7	6
5	0	26	6444	1	5	7	6
5	0	26	6442	1	6	7	6
5	0	26	6445	1	7	7	6
5	0	26	6446	1	8	7	6
5	0	26	6447	1	9	7	6
5	0	26	6448	1	1	7	7
5	0	26	6448	1	2	7	7
5	0	26	6449	1	3	7	7
5	0	26	6448	1	4	7	7
5	0	26	6450	1	5	7	7
5	0	26	6448	1	6	7	7
5	0	26	6452	1	8	7	7
5	0	26	6453	1	9	7	7
5	0	26	6454	1	1	7	8
5	0	26	6454	1	2	7	8
5	0	26	6455	1	3	7	8
5	0	26	6454	1	4	7	8
5	0	26	6456	1	5	7	8
5	0	26	6454	1	6	7	8
5	0	26	6457	1	7	7	8
5	0	26	6458	1	8	7	8
5	0	26	6459	1	9	7	8
16	1	26	6481	7	2	1	1
16	1	26	6482	7	2	1	2
16	1	26	6483	7	2	1	3
16	1	26	6484	7	2	1	4
16	1	26	6485	7	2	1	5
16	1	26	6486	7	2	1	6
16	1	26	6487	7	2	1	7
16	1	26	6488	7	3	1	1
16	1	26	6489	7	3	1	2
16	1	26	6490	7	3	1	3
16	1	26	6491	7	3	1	4
16	1	26	6492	7	3	1	5
16	1	26	6493	7	3	1	6
16	1	26	6494	7	3	1	7
16	1	26	6495	7	4	1	1
16	1	26	6496	7	4	1	2
16	1	26	6497	7	4	1	3
16	1	26	6498	7	4	1	4
16	1	26	6499	7	4	1	5
16	1	26	6500	7	4	1	6
16	1	26	6501	7	4	1	7
16	1	26	6474	7	5	1	1
16	1	26	6475	7	5	1	2
16	1	26	6476	7	5	1	3
16	1	26	6477	7	5	1	4
16	1	26	6478	7	5	1	5
16	1	26	6479	7	5	1	6
16	1	26	6480	7	5	1	7
16	1	26	6509	7	6	1	1
16	1	26	6510	7	6	1	2
16	1	26	6511	7	6	1	3
16	1	26	6512	7	6	1	4
16	1	26	6513	7	6	1	5
16	1	26	6514	7	6	1	6
16	1	26	6515	7	6	1	7
16	1	26	6516	7	7	1	1
16	1	26	6517	7	7	1	2
16	1	26	6518	7	7	1	3
16	1	26	6519	7	7	1	4
16	1	26	6520	7	7	1	5
16	1	26	6521	7	7	1	6
16	1	26	6522	7	7	1	7
16	1	26	6523	7	8	1	1
16	1	26	6524	7	8	1	2
16	1	26	6525	7	8	1	3
16	1	26	6526	7	8	1	4
16	1	26	6527	7	8	1	5
16	1	26	6528	7	8	1	6
16	1	26	6529	7	8	1	7
16	1	39	6541	17	1	7	2
16	1	39	6542	17	2	7	2
16	1	39	6543	17	3	7	2
16	1	39	6544	17	4	7	2
16	1	39	6545	17	5	7	2
16	1	39	6546	17	6	7	2
16	1	39	6553	17	1	7	3
16	1	39	6554	17	2	7	3
16	1	39	6555	17	3	7	3
16	1	39	6556	17	4	7	3
16	1	39	6557	17	5	7	3
16	1	39	6558	17	6	7	3
16	1	39	6559	17	1	7	4
16	1	39	6560	17	2	7	4
16	1	39	6561	17	3	7	4
16	1	39	6562	17	4	7	4
16	1	39	6563	17	5	7	4
16	1	39	6564	17	6	7	4
16	1	39	6547	17	1	7	5
16	1	39	6548	17	2	7	5
16	1	39	6549	17	3	7	5
16	1	39	6550	17	4	7	5
16	1	39	6551	17	5	7	5
16	1	39	6552	17	6	7	5
16	1	39	6571	17	1	7	6
16	1	39	6572	17	2	7	6
16	1	39	6573	17	3	7	6
16	1	39	6574	17	4	7	6
16	1	39	6575	17	5	7	6
16	1	39	6576	17	6	7	6
16	1	39	6577	17	1	7	7
16	1	39	6578	17	2	7	7
16	1	39	6579	17	3	7	7
16	1	39	6580	17	4	7	7
16	1	39	6581	17	5	7	7
16	1	39	6582	17	6	7	7
16	1	39	6535	17	1	7	8
16	1	39	6536	17	2	7	8
16	1	39	6537	17	3	7	8
16	1	39	6538	17	4	7	8
16	1	39	6539	17	5	7	8
16	1	39	6540	17	6	7	8
12	1	26	6133	14	11	1	2
12	1	26	6134	14	11	1	3
12	1	26	6135	14	11	1	4
12	1	26	6136	14	11	1	5
12	1	26	6137	14	11	1	6
12	1	26	6138	14	11	1	7
1	1	24	6598	2	11	0	0
1	1	25	6599	1	1	2	11
1	1	39	6600	15	1	0	0
1	1	39	6602	15	2	0	0
1	1	39	6601	15	12	0	0
1	1	39	6603	15	3	0	0
1	1	39	6604	15	4	0	0
1	1	39	6605	15	5	0	0
1	1	39	6606	15	6	0	0
1	1	39	6607	15	7	0	0
1	1	39	6608	15	8	0	0
1	1	39	6609	15	9	0	0
1	1	39	6610	15	10	0	0
1	1	39	6611	15	11	0	0
1	1	27	6612	16	1	0	0
1	1	27	6613	16	2	0	0
1	1	27	6614	16	3	0	0
1	1	27	6615	16	4	0	0
1	1	27	6616	16	5	0	0
1	1	27	6617	16	6	0	0
1	1	27	6618	16	7	0	0
1	1	27	6619	16	8	0	0
1	1	27	6620	16	9	0	0
1	1	27	6621	16	10	0	0
1	1	27	6622	16	11	0	0
1	1	27	6601	16	12	0	0
4	1	39	6624	16	1	10	1
4	1	39	6625	16	2	10	1
4	1	39	6626	16	3	10	1
4	1	39	6627	16	4	10	1
4	1	39	6628	16	5	10	1
4	1	39	6629	16	6	10	1
4	1	39	6630	16	7	10	1
4	1	39	6631	16	8	10	1
4	1	39	6632	16	9	10	1
4	1	39	6633	16	10	10	1
4	1	39	6634	16	11	10	1
4	1	39	6635	16	12	0	0
4	1	39	6624	16	1	10	2
4	1	39	6625	16	2	10	2
4	1	39	6626	16	3	10	2
4	1	39	6627	16	4	10	2
4	1	39	6628	16	5	10	2
4	1	39	6629	16	6	10	2
4	1	39	6630	16	7	10	2
4	1	39	6631	16	8	10	2
4	1	39	6632	16	9	10	2
4	1	39	6633	16	10	10	2
4	1	39	6634	16	11	10	2
4	1	39	6624	16	1	10	3
4	1	39	6625	16	2	10	3
4	1	39	6626	16	3	10	3
4	1	39	6627	16	4	10	3
4	1	39	6628	16	5	10	3
4	1	39	6629	16	6	10	3
4	1	39	6630	16	7	10	3
4	1	39	6631	16	8	10	3
4	1	39	6632	16	9	10	3
4	1	39	6633	16	10	10	3
4	1	39	6634	16	11	10	3
4	1	39	6624	16	1	10	4
4	1	39	6625	16	2	10	4
4	1	39	6626	16	3	10	4
4	1	39	6627	16	4	10	4
4	1	39	6628	16	5	10	4
4	1	39	6629	16	6	10	4
4	1	39	6630	16	7	10	4
4	1	39	6631	16	8	10	4
4	1	39	6632	16	9	10	4
4	1	39	6633	16	10	10	4
4	1	39	6634	16	11	10	4
4	1	39	6624	16	1	10	5
4	1	39	6625	16	2	10	5
4	1	39	6626	16	3	10	5
4	1	39	6627	16	4	10	5
4	1	39	6628	16	5	10	5
4	1	39	6629	16	6	10	5
4	1	39	6630	16	7	10	5
4	1	39	6631	16	8	10	5
4	1	39	6632	16	9	10	5
4	1	39	6633	16	10	10	5
4	1	39	6634	16	11	10	5
4	1	39	6624	16	1	10	6
4	1	39	6625	16	2	10	6
4	1	39	6626	16	3	10	6
4	1	39	6627	16	4	10	6
4	1	39	6628	16	5	10	6
4	1	39	6629	16	6	10	6
4	1	39	6630	16	7	10	6
4	1	39	6631	16	8	10	6
4	1	39	6632	16	9	10	6
4	1	39	6633	16	10	10	6
4	1	39	6634	16	11	10	6
4	1	39	6624	16	1	10	7
4	1	39	6625	16	2	10	7
4	1	39	6626	16	3	10	7
4	1	39	6627	16	4	10	7
4	1	39	6628	16	5	10	7
4	1	39	6629	16	6	10	7
4	1	39	6630	16	7	10	7
4	1	39	6631	16	8	10	7
4	1	39	6632	16	9	10	7
4	1	39	6633	16	10	10	7
4	1	39	6634	16	11	10	7
4	1	39	6624	16	1	10	8
4	1	39	6625	16	2	10	8
4	1	39	6626	16	3	10	8
4	1	39	6627	16	4	10	8
4	1	39	6628	16	5	10	8
4	1	39	6629	16	6	10	8
4	1	39	6630	16	7	10	8
4	1	39	6631	16	8	10	8
4	1	39	6632	16	9	10	8
4	1	39	6633	16	10	10	8
4	1	39	6634	16	11	10	8
4	1	39	6624	16	1	10	9
4	1	39	6625	16	2	10	9
4	1	39	6626	16	3	10	9
4	1	39	6627	16	4	10	9
4	1	39	6628	16	5	10	9
4	1	39	6629	16	6	10	9
4	1	39	6630	16	7	10	9
4	1	39	6631	16	8	10	9
4	1	39	6632	16	9	10	9
4	1	39	6633	16	10	10	9
4	1	39	6634	16	11	10	9
13	0	27	6639	10	2	18	1
13	0	27	6640	10	3	18	1
13	0	27	6641	10	4	0	0
13	0	27	6645	10	5	0	0
13	0	27	6642	10	6	0	1
13	0	27	6644	10	7	18	1
13	0	27	6646	10	8	18	1
13	0	27	6647	10	9	18	1
13	0	27	6648	10	10	18	1
13	0	27	6649	10	2	18	2
13	0	27	6650	10	3	18	2
13	0	27	6651	10	7	18	2
13	0	27	6652	10	8	18	2
13	0	27	6653	10	9	18	2
13	0	27	6655	10	2	18	3
13	0	27	6656	10	3	18	3
13	0	27	6657	10	7	18	3
13	0	27	6658	10	8	18	3
13	0	27	6659	10	9	18	3
13	0	27	6661	10	2	18	4
13	0	27	6662	10	3	18	4
13	0	27	6663	10	7	18	4
13	0	27	6664	10	8	18	4
13	0	27	6665	10	9	18	4
13	0	27	6654	10	10	18	2
13	0	27	6660	10	10	18	3
13	0	27	6671	10	10	18	4
13	0	27	6666	10	2	18	5
13	0	27	6667	10	3	18	5
13	0	27	6668	10	7	18	5
13	0	27	6669	10	8	18	5
13	0	27	6670	10	9	18	5
13	0	27	6672	10	10	18	5
13	0	27	6673	10	2	18	6
13	0	27	6674	10	3	18	6
13	0	27	6675	10	7	18	6
13	0	27	6676	10	8	18	6
13	0	27	6677	10	9	18	6
13	0	27	6678	10	10	18	6
13	0	27	6679	10	2	18	7
13	0	27	6680	10	3	18	7
13	0	27	6681	10	7	18	7
13	0	27	6682	10	8	18	7
13	0	27	6683	10	9	18	7
13	0	27	6684	10	10	18	7
13	0	27	6685	10	2	18	8
13	0	27	6686	10	3	18	8
13	0	27	6687	10	7	18	8
13	0	27	6688	10	8	18	8
13	0	27	6689	10	9	18	8
13	0	27	6690	10	10	18	8
13	0	27	6691	10	2	18	9
13	0	27	6692	10	3	18	9
13	0	27	6693	10	7	18	9
13	0	27	6694	10	8	18	9
13	0	27	6695	10	9	18	9
13	0	27	6696	10	10	18	9
0	0	0	0	0	0	0	0
1	0	25	6708	1	2	2	101
1	0	24	6709	2	101	0	0
1	0	26	6710	0	0	7	12
3	1	27	6711	16	1	2	1
3	1	27	6712	16	2	2	1
3	1	27	6713	16	3	2	1
3	1	27	6714	16	4	2	1
3	1	27	6715	16	5	2	1
3	1	27	6716	16	6	2	1
3	1	27	6717	16	7	0	0
3	1	27	6718	16	8	0	0
3	1	27	6719	16	9	0	0
3	1	27	6720	16	10	0	0
3	1	27	6721	16	11	0	0
3	1	27	6722	16	12	0	0
3	1	27	6723	16	13	0	0
3	1	27	6724	16	14	0	0
3	1	27	6725	16	1	2	2
3	1	27	6726	16	2	2	2
3	1	27	6727	16	3	2	2
3	1	27	6728	16	4	2	2
3	1	27	6729	16	5	2	2
3	1	27	6730	16	6	2	2
3	1	27	6731	16	1	2	3
3	1	27	6732	16	2	2	3
3	1	27	6733	16	3	2	3
3	1	27	6734	16	4	2	3
3	1	27	6735	16	5	2	3
3	1	27	6736	16	6	2	3
3	1	27	6737	16	1	2	4
3	1	27	6738	16	2	2	4
3	1	27	6739	16	3	2	4
3	1	27	6740	16	4	2	4
3	1	27	6741	16	5	2	4
3	1	27	6742	16	6	2	4
3	1	27	6743	16	1	2	5
3	1	27	6744	16	2	2	5
3	1	27	6745	16	3	2	5
3	1	27	6746	16	4	2	5
3	1	27	6747	16	5	2	5
3	1	27	6748	16	6	2	5
3	1	27	6749	16	1	2	6
3	1	27	6750	16	2	2	6
3	1	27	6751	16	3	2	6
3	1	27	6752	16	4	2	6
3	1	27	6753	16	5	2	6
3	1	27	6754	16	6	2	6
3	1	27	6755	16	1	2	7
3	1	27	6756	16	2	2	7
3	1	27	6757	16	3	2	7
3	1	27	6758	16	4	2	7
3	1	27	6759	16	5	2	7
3	1	27	6760	16	6	2	7
3	1	27	6761	16	1	2	8
3	1	27	6762	16	2	2	8
3	1	27	6763	16	3	2	8
3	1	27	6764	16	4	2	8
3	1	27	6765	16	5	2	8
3	1	27	6766	16	6	2	8
1	1	24	6772	2	12	0	0
1	1	25	6773	1	1	2	12
5	1	39	6774	15	1	0	0
5	1	39	6775	15	2	0	0
5	1	39	6776	15	3	0	0
5	1	39	6777	15	4	0	0
5	1	39	6778	15	5	0	0
5	1	39	6779	15	6	0	0
5	1	39	6780	15	7	0	0
5	1	39	6781	15	8	0	0
5	1	39	6782	15	9	0	0
5	1	39	6783	15	10	0	0
5	1	39	6784	15	11	0	0
3	1	27	6601	16	15	0	0
5	1	39	6601	15	12	0	0
1	1	25	26	1	11	0	1
12	1	24	6786	2	2	0	0
12	1	24	6787	2	3	0	0
12	1	24	6788	2	4	0	0
12	1	24	6789	2	5	0	0
12	1	24	6790	2	6	0	0
12	1	24	6791	2	7	0	0
12	1	24	6792	2	8	0	0
12	1	24	6793	2	9	0	0
12	1	24	6794	2	10	0	0
12	1	24	6795	2	11	0	0
12	1	25	6796	1	1	2	2
12	1	25	6797	1	2	2	2
12	1	25	6798	1	3	2	2
12	1	25	6799	1	4	2	2
12	1	25	6800	1	5	2	2
12	1	25	6801	1	6	2	2
12	1	25	6802	1	7	2	2
12	1	25	6803	1	1	2	3
12	1	25	6804	1	2	2	3
12	1	25	6805	1	3	2	3
12	1	25	6806	1	4	2	3
12	1	25	6807	1	5	2	3
12	1	25	6808	1	6	2	3
12	1	25	6809	1	7	2	3
12	1	25	6810	1	1	2	4
12	1	25	6811	1	2	2	4
12	1	25	6812	1	3	2	4
12	1	25	6813	1	4	2	4
12	1	25	6814	1	5	2	4
12	1	25	6815	1	6	2	4
12	1	25	6816	1	7	2	4
12	1	25	6817	1	1	2	5
12	1	25	6818	1	2	2	5
12	1	25	6819	1	3	2	5
12	1	25	6820	1	4	2	5
12	1	25	6821	1	5	2	5
12	1	25	6822	1	6	2	5
12	1	25	6823	1	7	2	5
12	1	25	6824	1	1	2	6
12	1	25	6825	1	2	2	6
12	1	25	6826	1	3	2	6
12	1	25	6827	1	4	2	6
12	1	25	6828	1	5	2	6
12	1	25	6829	1	6	2	6
12	1	25	6830	1	7	2	6
12	1	25	6831	1	1	2	7
12	1	25	6832	1	2	2	7
12	1	25	6833	1	3	2	7
12	1	25	6834	1	4	2	7
12	1	25	6835	1	5	2	7
12	1	25	6836	1	6	2	7
12	1	25	6837	1	7	2	7
12	1	25	6838	1	1	2	8
12	1	25	6839	1	2	2	8
12	1	25	6840	1	3	2	8
12	1	25	6841	1	4	2	8
12	1	25	6842	1	5	2	8
12	1	25	6843	1	6	2	8
12	1	25	6844	1	7	2	8
12	1	25	6845	1	1	2	9
12	1	25	6846	1	2	2	9
12	1	25	6847	1	3	2	9
12	1	25	6848	1	4	2	9
12	1	25	6849	1	5	2	9
12	1	25	6850	1	6	2	9
12	1	25	6851	1	7	2	9
12	1	25	6852	1	1	2	10
12	1	25	6853	1	2	2	10
12	1	25	6854	1	3	2	10
12	1	25	6855	1	4	2	10
12	1	25	6856	1	5	2	10
12	1	25	6857	1	6	2	10
12	1	25	6858	1	7	2	10
12	1	25	6859	1	1	2	11
12	1	25	6860	1	2	2	11
12	1	25	6861	1	3	2	11
12	1	25	6862	1	4	2	11
12	1	25	6863	1	5	2	11
12	1	25	6864	1	6	2	11
12	1	25	6865	1	7	2	11
12	1	27	4908	17	1	2	2
12	1	27	4909	17	2	2	2
12	1	27	6868	17	5	2	2
12	1	27	6869	17	6	2	2
12	1	27	6870	17	1	2	3
12	1	27	6871	17	2	2	3
12	1	27	6872	17	3	2	3
12	1	27	6873	17	4	2	3
12	1	27	6874	17	5	2	3
12	1	27	6875	17	6	2	3
12	1	27	6876	17	1	2	4
12	1	27	6877	17	2	2	4
12	1	27	6878	17	3	2	4
12	1	27	6879	17	4	2	4
12	1	27	6880	17	5	2	4
12	1	27	6881	17	6	2	4
12	1	27	6882	17	1	2	5
12	1	27	6883	17	2	2	5
12	1	27	6884	17	3	2	5
12	1	27	6885	17	4	2	5
12	1	27	6886	17	5	2	5
12	1	27	6887	17	6	2	5
12	1	27	6888	17	1	2	6
12	1	27	6889	17	2	2	6
12	1	27	6890	17	3	2	6
12	1	27	6891	17	4	2	6
12	1	27	6892	17	5	2	6
12	1	27	6893	17	6	2	6
12	1	27	6894	17	1	2	7
12	1	27	6895	17	2	2	7
12	1	27	6896	17	3	2	7
12	1	27	6897	17	4	2	7
12	1	27	6898	17	5	2	7
12	1	27	6899	17	6	2	7
12	1	27	6900	17	1	2	8
12	1	27	6901	17	2	2	8
12	1	27	6902	17	3	2	8
12	1	27	6903	17	4	2	8
12	1	27	6904	17	5	2	8
12	1	27	6905	17	6	2	8
12	1	27	6906	17	1	2	9
12	1	27	6907	17	2	2	9
12	1	27	6908	17	3	2	9
12	1	27	6909	17	4	2	9
12	1	27	6910	17	5	2	9
12	1	27	6911	17	6	2	9
12	1	27	6912	17	1	2	10
12	1	27	6913	17	2	2	10
12	1	27	6914	17	3	2	10
12	1	27	6915	17	4	2	10
12	1	27	6916	17	5	2	10
12	1	27	6917	17	6	2	10
12	1	27	6918	17	1	2	11
12	1	27	6919	17	2	2	11
12	1	27	6920	17	3	2	11
12	1	27	6921	17	4	2	11
12	1	27	6922	17	5	2	11
12	1	27	6923	17	6	2	11
1	0	39	6924	19	7	4	2
1	0	39	6925	19	2	4	2
1	0	39	6926	19	3	4	2
1	0	39	6927	19	4	4	2
1	0	39	6928	19	5	4	2
1	0	39	6929	19	6	4	2
1	0	39	6930	19	7	4	7
1	0	39	6931	19	2	4	7
1	0	39	6932	19	3	4	7
1	0	39	6933	19	4	4	7
1	0	39	6934	19	5	4	7
1	0	39	6935	19	6	4	7
1	0	39	6936	19	7	4	1
1	0	39	6937	19	2	4	1
1	0	39	6938	19	3	4	1
1	0	39	6939	19	4	4	1
1	0	39	6940	19	5	4	1
1	0	39	6941	19	6	4	1
1	0	39	6942	19	7	4	5
1	0	39	6943	19	2	4	5
1	0	39	6944	19	3	4	5
1	0	39	6945	19	4	4	5
1	0	39	6946	19	5	4	5
1	0	39	6947	19	6	4	5
1	0	39	6948	19	7	4	6
1	0	39	6950	19	2	4	6
1	0	39	6951	19	3	4	6
1	0	39	6952	19	4	4	6
1	0	39	6953	19	5	4	6
1	0	39	6954	19	6	4	6
1	0	39	6955	19	7	4	3
1	0	39	6956	19	2	4	3
1	0	39	6957	19	3	4	3
1	0	39	6958	19	4	4	3
1	0	39	6959	19	5	4	3
1	0	39	6960	19	6	4	3
1	0	39	6961	19	7	4	4
1	0	39	6962	19	2	4	4
1	0	39	6963	19	3	4	4
1	0	39	6964	19	4	4	4
1	0	39	6965	19	5	4	4
1	0	39	6966	19	6	4	4
1	0	39	0	19	1	4	2
1	0	39	0	19	1	4	7
1	0	39	0	19	1	4	1
1	0	39	0	19	1	4	5
1	0	39	0	19	1	4	6
1	0	39	0	19	1	4	4
1	0	25	135	21	1	2	1
1	0	25	190	21	1	2	2
1	0	25	189	21	1	2	3
1	0	25	1021	21	1	2	4
1	0	25	1029	21	1	2	5
1	0	25	1037	21	1	2	6
1	0	25	1045	21	1	2	7
1	0	25	138	21	3	2	1
1	0	25	188	21	3	2	2
1	0	25	199	21	3	2	3
1	0	25	1024	21	3	2	4
1	0	25	1032	21	3	2	5
1	0	25	1040	21	3	2	6
1	0	25	1048	21	3	2	7
1	0	25	139	21	4	2	1
1	0	25	202	21	4	2	2
1	0	25	197	21	4	2	3
1	0	25	1025	21	4	2	4
1	0	25	1033	21	4	2	5
1	0	25	1041	21	4	2	6
1	0	25	1049	21	4	2	7
1	0	25	140	21	5	2	1
1	0	25	196	21	5	2	2
1	0	25	191	21	5	2	3
1	0	25	1026	21	5	2	4
1	0	25	1034	21	5	2	5
1	0	25	1042	21	5	2	6
1	0	25	1050	21	5	2	7
1	0	25	1752	21	7	2	1
1	0	25	1784	21	7	2	7
1	0	25	1786	21	7	2	6
1	0	25	1789	21	7	2	5
1	0	25	1792	21	7	2	4
1	0	25	1798	21	7	2	3
1	0	25	1795	21	7	2	2
1	0	28	4	23	14	4	1
0	0	28	209	23	3	4	1
0	0	28	210	23	4	4	1
0	0	28	211	23	5	4	1
1	0	28	215	23	6	4	1
1	0	28	439	23	1	0	0
1	0	28	226	23	14	4	2
1	0	28	290	23	6	4	2
1	0	28	256	23	14	4	3
1	0	28	279	23	6	4	3
1	0	28	262	23	14	4	4
1	0	28	283	23	6	4	4
1	0	28	244	23	14	4	5
1	0	28	271	23	6	4	5
1	0	28	250	23	14	4	6
1	0	28	275	23	6	4	6
1	0	28	186	23	14	4	7
1	0	28	294	23	6	4	7
1	1	25	311	21	1	2	1
1	1	25	1408	21	2	2	1
1	1	25	1413	21	5	2	1
1	1	25	2372	21	7	2	1
1	1	25	1415	21	1	2	7
1	1	25	2373	21	7	2	7
1	1	25	1417	21	2	2	7
1	1	25	1422	21	5	2	7
1	1	25	2376	21	7	2	4
1	1	25	1448	21	1	2	4
1	1	25	1450	21	2	2	4
1	1	25	1455	21	5	2	4
1	1	25	2377	21	7	2	5
1	1	25	1457	21	1	2	5
1	1	25	1459	21	2	2	5
1	1	25	1464	21	5	2	5
1	1	25	2378	21	7	2	6
1	1	25	1466	21	1	2	6
1	1	25	1468	21	2	2	6
1	1	25	1473	21	5	2	6
1	1	25	2374	21	7	2	2
1	1	25	1430	21	1	2	2
1	1	25	1432	21	2	2	2
1	1	25	1437	21	5	2	2
1	1	25	2375	21	7	2	3
1	1	25	1439	21	1	2	3
1	1	25	1441	21	2	2	3
1	1	25	1446	21	5	2	3
1	1	28	1483	23	3	4	1
1	1	28	310	23	1	4	1
1	1	28	531	23	1	4	2
1	1	28	535	23	3	4	2
1	1	28	1515	23	1	4	7
1	1	28	1519	23	3	4	7
1	1	28	1497	23	1	4	4
1	1	28	1501	23	3	4	4
1	1	28	1569	23	1	4	5
1	1	28	1573	23	3	4	5
1	1	28	1551	23	1	4	6
1	1	28	1555	23	3	4	6
1	1	28	1533	23	1	4	3
1	1	28	1537	23	3	4	3
16	1	28	6984	3	5	7	1
16	1	28	6985	3	5	7	2
16	1	28	6986	3	5	7	3
16	1	28	6987	3	5	7	4
16	1	28	6988	3	5	7	5
16	1	28	6989	3	5	7	6
16	1	28	6990	3	5	7	7
16	1	28	6991	3	5	7	8
1	1	25	3171	22	12	0	1
1	1	25	3171	21	12	0	1
1	0	25	3171	21	9	0	2
1	0	25	3171	22	9	0	2
1	0	28	0	24	36	0	0
1	0	28	0	23	36	0	0
1	0	26	7016	0	0	7	13
1	0	39	0	19	1	4	3
13	0	28	5027	3	5	18	6
16	0	28	0	3	14	0	1
3	0	25	4953	1	9	2	9
1	1	24	7155	2	13	0	0
1	1	25	7154	1	1	2	13
3	1	28	7229	3	8	13	2
3	1	28	7230	3	9	13	2
3	1	28	7231	3	8	13	3
3	1	28	7232	3	9	13	3
3	1	28	7233	3	8	13	4
3	1	28	7234	3	9	13	4
3	1	28	7235	3	8	13	5
3	1	28	7236	3	9	13	5
4	0	25	3171	1	10	0	0
4	1	25	3171	1	7	0	0
3	1	25	3171	1	10	0	0
12	0	25	3171	1	10	0	0
16	1	25	3171	1	8	0	0
1	0	70	7277	25	1	0	0
1	0	70	7282	25	10	0	0
1	0	70	7280	25	20	0	0
1	0	70	7285	25	40	0	0
1	0	70	7289	25	50	0	0
1	1	70	7277	25	1	0	0
1	1	70	7282	25	10	0	0
1	1	70	7280	25	20	0	0
1	1	70	7285	25	40	0	0
1	1	70	7289	25	50	0	0
4	0	70	7277	25	1	0	0
4	0	70	7282	25	10	0	0
4	0	70	7280	25	20	0	0
4	0	70	7285	25	40	0	0
4	0	70	7289	25	50	0	0
4	1	70	7277	25	1	0	0
4	1	70	7282	25	10	0	0
4	1	70	7280	25	20	0	0
4	1	70	7285	25	40	0	0
4	1	70	7289	25	50	0	0
13	0	70	7277	25	1	0	0
13	0	70	7282	25	10	0	0
13	0	70	7280	25	20	0	0
13	0	70	7285	25	40	0	0
13	0	70	7289	25	50	0	0
5	0	70	7277	25	1	0	0
5	0	70	7282	25	10	0	0
5	0	70	7280	25	20	0	0
5	0	70	7285	25	40	0	0
5	0	70	7289	25	50	0	0
5	1	70	7277	25	1	0	0
5	1	70	7282	25	10	0	0
5	1	70	7280	25	20	0	0
5	1	70	7285	25	40	0	0
5	1	70	7289	25	50	0	0
3	0	70	7277	25	1	0	0
3	0	70	7282	25	10	0	0
3	0	70	7280	25	20	0	0
3	0	70	7285	25	40	0	0
3	0	70	7289	25	50	0	0
3	1	70	7277	25	1	0	0
3	1	70	7282	25	10	0	0
3	1	70	7280	25	20	0	0
3	1	70	7285	25	40	0	0
3	1	70	7289	25	50	0	0
12	0	70	7277	25	1	0	0
12	0	70	7282	25	10	0	0
12	0	70	7280	25	20	0	0
12	0	70	7285	25	40	0	0
12	0	70	7289	25	50	0	0
12	1	70	7277	25	1	0	0
12	1	70	7282	25	10	0	0
12	1	70	7280	25	20	0	0
12	1	70	7285	25	40	0	0
12	1	70	7289	25	50	0	0
16	0	70	7277	25	1	0	0
16	0	70	7282	25	10	0	0
16	0	70	7280	25	20	0	0
16	0	70	7285	25	40	0	0
16	0	70	7289	25	50	0	0
16	1	70	7277	25	1	0	0
16	1	70	7282	25	10	0	0
16	1	70	7280	25	20	0	0
16	1	70	7285	25	40	0	0
16	1	70	7289	25	50	0	0
1	0	28	7295	24	19	4	1
1	0	28	7296	24	20	4	1
1	0	28	7297	24	21	4	1
1	0	28	7298	24	19	4	2
1	0	28	7299	24	20	4	2
1	0	28	7300	24	21	4	2
1	0	28	7301	24	19	4	3
1	0	28	7302	24	20	4	3
1	0	28	7303	24	21	4	3
1	0	28	7304	24	19	4	4
1	0	28	7305	24	20	4	4
1	0	28	7306	24	21	4	4
1	0	28	7307	24	19	4	5
